Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Month,VisitorType,Weekend,Revenue
3,108.795134370894,0,0,46,437.723700982118,0.0439861698366874,0.0237186097012088,0,0,2,2,4,8,Nov,Returning_Visitor,False,False
3,1.80633780452369,0,0,0,0,0.00787742640733258,0.0298307780330619,59.6738099331785,0.0764169857727349,1,1,1,1,May,Returning_Visitor,True,True
3,228.492443406851,2,0,6,709.660807465476,0.0542659096172871,0.0528774207727817,1.22023177853129,0.141077111465796,1,1,5,2,Oct,New_Visitor,True,False
0,0,0,0,0,0,0.0194638639908874,0.0504130934159528,0.0154093972518221,0.0444467882896811,2,2,2,1,Nov,Returning_Visitor,False,False
2,146.002696996359,1,72.2424422799279,60,565.272670163936,0,0.0033926107079243,3.83019878643417,0.0462102994489317,2,1,7,3,May,Returning_Visitor,False,False
7,255.828663486164,1,7.0355043930112,70,1574.3441393587,0,0,3.07893735536539,0.035435479358933,1,1,2,2,June,Returning_Visitor,False,False
8,294.013283070586,2,0,101,4215.77329772186,0,0,9.4033771027897,0.173648153392692,1,1,4,4,Dec,Returning_Visitor,True,False
0,157.817361161201,1,0,0,0,0.0112235907739607,0.0623086286407361,0,0,4,2,3,11,Dec,Returning_Visitor,False,False
2,160.586596716012,1,116.725350654626,39,530.963940618642,0,0,0,0,1,3,1,1,Dec,New_Visitor,True,False
4,0,0,0,26,0,0.0256910932312301,0.0416517747713513,3.34578707486567,0.126214289888338,1,2,6,5,May,Returning_Visitor,True,False
4,363.487260600599,3,273.992550512408,127,6375.38820937413,0,0,0,0.204278867937196,2,3,1,1,Nov,Returning_Visitor,False,False
2,15.3755436254221,2,272.255999888589,5,853.980222939191,0.0862006110730156,0.11548750117192,10.5497028088403,0.108803936924794,3,2,8,15,Jul,New_Visitor,False,False
0,0,0,0,56,1245.00950984632,0.0624857167844048,0.123720532034173,0,0.193303063626879,4,3,7,5,May,Returning_Visitor,False,False
6,124.351480863942,2,220.694403331494,102,5061.11943380066,0,0,10.4753677162246,0.305603115476029,3,1,1,1,Nov,Returning_Visitor,True,True
1,67.5852931773088,2,1.36232967543604,56,1903.25858719514,0.0545033457896648,0.0921509896108392,0,0.1854115266325,1,1,2,3,May,Returning_Visitor,False,False
0,0,0,32.0257008527458,86,4097.46055726294,0,0.0533947151713862,0,0.127612620280622,3,3,4,1,Dec,New_Visitor,False,False
6,362.876499652614,1,130.360330556446,113,5715.83210081486,0.0121558956120358,0.00524965816207434,3.27320392898356,0.18807335405786,2,4,3,4,Nov,Returning_Visitor,False,False
4,131.224744720857,3,297.031686910549,85,3224.87212757279,0.0709637315834952,0.070511196307251,1.83693466220691,0,3,1,3,10,Nov,Returning_Visitor,False,False
4,15.1250581628825,1,104.260063991249,37,0,0.0989664354820784,0.123772637375778,1.86424220726195,0,3,5,4,3,May,Returning_Visitor,False,False
5,301.58476109776,1,37.7352256701528,124,3972.7764310392,0,0,0,0,2,3,4,1,Sep,Returning_Visitor,False,False
0,0,1,0,0,185.573830838936,0,0,7.19011242591816,0.182563055015011,2,3,5,4,Nov,Returning_Visitor,False,False
3,0,0,51.6035830596787,11,390.6391614337,0.0862027044901889,0.102104261760792,7.57451818462322,0,2,3,1,5,Dec,New_Visitor,True,False
0,0,1,5.2143150372126,0,0,0.130100906981416,0.123424915909999,7.30233316189494,0,2,4,2,6,Nov,New_Visitor,True,False
3,134.234086359342,3,0,82,5585.30625832245,0.0760652711967964,0.0982512936442753,13.3894799467747,0.0256509974470938,2,1,3,1,Dec,Returning_Visitor,False,False
3,155.139382246517,0,1.68275399473642,79,2249.79918412421,0.00348118450286305,0.00289038245927457,130.443684187173,0,3,5,3,1,Mar,New_Visitor,False,True
0,0,0,0,2,753.082042899407,0.0517878555507946,0.0514059713572342,0,0.202352652407249,3,1,1,3,Mar,Returning_Visitor,True,False
4,304.749609560242,2,0,28,0,0.0218482836459598,0.0609847176053373,0,0,3,4,5,4,May,Returning_Visitor,True,False
4,76.6847931488139,0,30.3318155308163,11,510.668364891103,0,0,9.07263808731556,0,2,1,6,1,Dec,Returning_Visitor,False,False
1,78.9598828999205,0,0,19,100.810126557873,0.0146080443446238,0.0252069023159913,3.07547665065429,0.012348693519955,1,1,5,5,Nov,Returning_Visitor,False,False
0,51.9449605406821,0,71.340182018545,9,165.6279031757,0.048836952886098,0.0681130785246906,0,0.143500706364263,2,3,1,4,Dec,Returning_Visitor,False,False
7,0,2,366.947865195419,54,1390.14460684943,0.0108264661897871,0.0261236843810476,29.1119214608313,0.0802415506825322,3,1,1,4,Dec,Returning_Visitor,False,True
5,128.843424168762,2,142.055758696602,12,0,0.0744971585541194,0.0687538057931443,18.6994734843944,0.0290069921474945,2,1,1,11,Dec,Returning_Visitor,False,False
10,511.170675117935,1,42.3922663571051,168,5079.51787897313,0,0.0152064497804392,5.43394179466868,0.0253879719818316,3,2,6,1,May,Returning_Visitor,False,True
0,0,0,113.662199918067,4,824.192409825502,0.106749498112494,0.119657509010892,0,0.134575553151911,3,4,1,3,May,Returning_Visitor,False,False
1,0,1,0,51,1362.95657684932,0.0403760670888673,0.0490716497546308,2.44675064459694,0,2,6,1,3,May,Returning_Visitor,True,False
3,218.407581021427,0,0,26,686.957766205313,0,0.0279123197637469,8.90591382798857,0.252243125964421,2,1,1,1,May,New_Visitor,False,False
11,525.874859041064,1,0,51,2385.73886040897,0,0.0397393288255634,10.6227876681255,0.014350297454928,1,1,1,1,Jul,New_Visitor,False,False
1,0,1,25.647790880296,53,604.194641830992,0,0.00550440942110859,0,0.168730573064573,3,1,7,9,Nov,Returning_Visitor,False,False
0,22.2990423091244,0,135.664534761437,39,1447.13268421931,0.00855202840356036,0.019063237989838,83.7584593073387,0.134859119786251,2,4,6,4,Dec,Returning_Visitor,False,True
6,141.860932803702,1,298.373954622027,51,2380.74154835078,0.0403069958035011,0.0531436958902652,17.1493352735588,0.20999047381011,3,4,2,1,May,Returning_Visitor,False,False
3,0,0,52.5977314863871,22,1141.79185170584,0.0886075431933071,0.123751832950535,0,0,1,2,1,4,Dec,Returning_Visitor,True,False
0,0,0,0,0,0,0.0905393708406239,0.0976934716456349,0,0,3,4,5,8,June,Returning_Visitor,True,False
9,253.272571602186,2,167.469542755243,69,2878.50055727408,0.0242549047212383,0.0384535657053899,10.8870519947593,0,2,1,3,7,Mar,Returning_Visitor,False,False
2,89.2837641984461,3,256.21367473415,47,2774.6144432924,0,0,0,0.128849142216899,1,5,6,7,Mar,Returning_Visitor,False,False
0,73.2812545191664,0,0,0,0,0.0158938523494204,0.0437308925047419,0,0.238029458341854,1,1,4,1,May,Returning_Visitor,True,False
5,182.507861484497,1,0,68,2847.77386772755,0,0.0264173671280177,0,0.152504244880948,3,2,8,1,Jul,Returning_Visitor,False,False
2,202.504613929764,1,185.123482331588,69,3287.15775640834,0.00795745832722395,0.0140803100795547,88.4057258250826,0.0447106332568459,2,6,1,3,Nov,New_Visitor,True,True
0,0,0,0,47,5.4148668156538,0,0.0423368555816329,0,0.00503880609292387,3,3,2,4,May,Returning_Visitor,True,False
5,16.4604118154763,2,181.399600542238,103,3981.83264472277,0.00975862252434875,0.0253326662433245,18.7612653278791,0.0181450312983694,1,1,1,2,Nov,Returning_Visitor,True,False
5,112.953696294797,3,56.1655882957034,66,2129.12735500168,0.0553764765896416,0.0625575527501692,11.4421631917213,0.125237120872992,2,1,7,8,Mar,Returning_Visitor,False,False
2,122.008512107711,0,47.5908606292785,0,0,0.028037598745216,0.0511886733999075,7.82865824521978,0,2,2,5,1,Nov,New_Visitor,False,False
0,0,0,240.544776216782,77,2675.73374351373,0.00944260581883748,0,109.579858302066,0,1,1,1,1,Nov,Returning_Visitor,False,True
3,129.687361648443,1,81.7633117057711,37,0,0,0.00743566876181032,98.6211864318518,0.0869963281958716,3,2,1,5,Mar,Returning_Visitor,False,True
0,54.9272480179618,1,63.1987160188432,5,1963.63864334015,0,0.043763035703278,0.0971990649176064,0.0586716220208596,2,1,2,2,May,Returning_Visitor,True,False
0,0,3,294.742617230224,77,4433.40714689097,0,0.02607220122231,16.6087473064244,0,2,1,1,2,Jul,Returning_Visitor,False,False
2,0,1,39.0264888657597,1,0,0.060463399278619,0.05907263867615,0,0.00683268147817288,3,1,1,2,Dec,Returning_Visitor,False,False
0,33.36036206985,2,131.550071852395,85,1362.90246039447,0.0697658320169058,0.117305157909687,0,0.343747534011288,3,1,7,2,Nov,New_Visitor,True,False
1,0,0,0,27,0,0,0,0,0,4,3,7,1,May,Returning_Visitor,True,False
2,251.311671199652,0,0,57,1086.13345795802,0.00574291895514495,0.0326198082291534,0,0.0146363237018555,2,6,9,1,Mar,Returning_Visitor,False,True
3,247.135038750221,1,151.655388855877,27,1064.52916514196,0.0187899837620375,0.0214378643260082,95.8905224327467,0.0635301741278945,2,5,6,6,Nov,Returning_Visitor,False,True
0,0,0,0,0,0,0.0171804574051185,0.0561979727318033,0,0,2,7,4,9,May,Returning_Visitor,False,False
0,0,0,0,15,408.879105785876,0.0431051345806299,0.0646338122987453,11.5985007936508,0.215856268394007,1,1,2,1,Aug,New_Visitor,False,False
0,0,1,3.01347925823349,0,1114.63348408804,0,0,15.7181314479053,0.376834905809612,1,2,1,3,Nov,Returning_Visitor,False,False
0,10.6843037560374,0,0,33,1209.9930270386,0.0484673588718464,0.0663634524195498,10.7247941696847,0,3,4,1,5,May,Returning_Visitor,True,False
2,153.386743647887,1,201.864977281566,26,1264.37150236657,0,0,5.95043725371382,0,2,2,1,1,Dec,New_Visitor,False,False
3,237.301434384082,2,114.220052671055,6,0,0.0926622510794288,0.139357135935731,0,0.227624225927789,2,3,2,1,Mar,New_Visitor,False,False
0,113.00189991245,0,10.6657929296602,16,705.439384564325,0.0343064872189334,0.0624947558792932,3.98020708333761,0,1,2,1,1,May,Returning_Visitor,True,False
2,245.935472115049,0,155.26297405022,34,1925.57290719555,0.0575936493400639,0.0737831788846624,0,0.08139885196348,2,1,4,2,May,Returning_Visitor,False,False
6,137.287707322622,0,0,33,1074.06636249901,0.0696138868308131,0.0723521862084888,7.39921283744279,0.135803437086137,2,2,8,10,Mar,Returning_Visitor,False,False
7,230.91695493421,1,215.601887903456,27,1126.10454344956,0,0.0226130537973247,0,0,3,2,9,1,Nov,Returning_Visitor,False,True
0,16.8272396509959,0,0,30,0,0,0.00604120961481389,3.24649240279844,0.167507944276859,1,3,4,7,May,Returning_Visitor,False,False
0,0,0,130.138083054479,0,0,0,0,3.53776782136293,0.0552933618149142,3,2,7,9,Dec,Returning_Visitor,False,False
0,0,0,0,12,0,0.0281533822024799,0.0701801683142898,0,0,3,1,9,1,May,Returning_Visitor,False,False
5,51.179665376701,0,0,18,0,0,0,0,0,2,1,3,2,Oct,Returning_Visitor,True,False
3,0,0,0,44,2039.5029051305,0.0185608075988088,0.0473793588557789,0,0,3,2,2,8,Nov,Returning_Visitor,False,False
4,196.886111619322,0,0,0,0,0,0.00513968178392948,8.61135840132793,0.110473049832234,2,1,2,2,Dec,Returning_Visitor,False,False
9,169.768811759319,1,49.1118437592773,35,317.308410993463,0.00841847491848019,0.0478120857967839,17.6640717783057,0,2,2,4,5,Nov,New_Visitor,False,False
3,16.395572209138,0,159.876567278477,17,668.813134388268,0.0153359691465771,0.0613779659528177,7.87012718167097,0,1,3,6,2,Aug,Returning_Visitor,False,False
2,181.804257404094,0,109.228153867391,100,5097.29746138259,0,0,62.918702046599,0.0820521137624795,2,4,2,4,Nov,New_Visitor,True,True
2,0,0,0,24,1503.91210109916,0.125284108115898,0.167346297323545,2.91214654236082,0.173189597348977,1,1,1,2,Dec,Returning_Visitor,True,False
0,0,0,11.6760647842049,54,1738.49855603844,0.0344047588070155,0.0650407308253753,0,0.217722772266542,2,4,3,1,May,Returning_Visitor,False,False
5,449.667558319803,3,253.587467148125,62,2893.90257652054,0,0,0.719386051919873,0.216629826669812,2,4,1,3,Nov,Returning_Visitor,False,False
0,0,1,110.057880224495,29,0,0.0929187732450712,0.120412761195222,0,0.250662314867732,2,1,1,2,Nov,Returning_Visitor,True,False
7,277.666850318125,2,111.541920520312,85,1528.50791732973,0,0,70.8999725833091,0.130271470776065,2,1,3,3,Mar,Other,False,True
4,176.20815901203,1,0,0,719.565334284744,0.00209837620432918,0.0191041358084921,55.2186961949403,0,2,5,2,10,Dec,New_Visitor,False,True
0,0,0,0,0,0,0.0462855030185817,0.0981022393210343,0,0.233989904636448,3,2,2,4,Mar,Returning_Visitor,False,False
2,19.5892358050198,0,53.3322985507131,0,0,0,0.0107622648159682,0,0,3,2,2,3,Mar,Returning_Visitor,True,False
7,22.2195849162719,0,0,48,2130.16416485647,0,0,4.31685976590683,0,1,2,8,5,May,Returning_Visitor,False,False
6,101.50636649784,1,0,0,0,0.0168668954838695,0.0373838307979641,12.3960368765244,0.247057770093968,4,4,5,13,May,Returning_Visitor,False,False
2,102.018106043968,0,58.8949898095384,43,865.884940219964,0.0407214210653702,0.0594373661660002,8.21513657152609,0.30238158593039,2,2,4,1,Mar,Returning_Visitor,False,False
6,313.36464698842,0,116.499912095694,124,3429.83184330822,0.00678023368382102,0.012169965968315,26.1038319428385,0.0358742919531833,3,2,6,10,Nov,Returning_Visitor,False,True
0,174.622613825203,1,142.39292320999,76,3132.20343693768,0.0421729201086284,0.0553767216986259,0,0.466202407220892,3,3,3,7,Mar,Returning_Visitor,False,False
5,363.073218754855,2,381.421127621943,57,3175.18810446665,0.0528844118310558,0.046423108588775,0,0,3,3,4,4,May,Returning_Visitor,False,False
2,49.0591961466247,0,30.7195193833917,83,3381.15888872738,0.0855499099825521,0.0929211293290772,5.48550307372335,0.222892628990201,3,5,2,6,Dec,New_Visitor,False,False
5,23.8972590428645,4,271.755044088434,22,940.431921211793,0.0197500461968743,0.0699814355210727,10.0342996977909,0.0345232785321952,3,7,6,1,Mar,Returning_Visitor,False,False
1,194.513174104464,0,28.7170866544963,38,2440.53745970925,0,0,36.0039343461399,0.0488806117467748,3,3,3,4,May,Returning_Visitor,True,True
0,176.243276765618,0,0,42,0,0.00483989259479399,0,108.557149545255,0,2,2,8,1,Nov,Returning_Visitor,False,True
4,244.706290159709,1,91.177372416346,80,3587.16314060067,0.0646469947493619,0.0401568909347572,12.2706339520407,0,1,1,5,1,Mar,Returning_Visitor,False,False
6,398.15901980152,1,0,38,4841.46280585855,0,0,7.12057985900741,0,2,2,3,11,Sep,Returning_Visitor,False,False
5,0,0,42.7785511216914,0,0,0.0725498321293281,0.10180661708482,3.34103016876186,0,3,3,3,8,Sep,Returning_Visitor,False,False
5,45.087653406328,2,139.006979057977,91,4530.67561905975,0,0.00282120698533758,1.5109369946062,0.0761702353453403,2,1,4,9,Nov,Returning_Visitor,True,False
9,520.432337418257,1,0,0,0,0.00943887327619926,0.042706458059311,0.773532141584965,0,4,5,2,4,May,New_Visitor,False,True
8,106.157361833314,3,75.9034393331062,27,538.747157050426,0,0,0.881787429444148,0.0707938239857175,1,4,7,9,Mar,Returning_Visitor,True,False
2,0,1,0,23,1656.06429903248,0,0.0299306033636421,3.74241732786649,0.257209180904306,3,1,4,11,May,Returning_Visitor,False,False
0,187.277992875232,0,0,24,1325.37115214531,0.0457873907764447,0.0611801949345091,0,0.141773114407761,1,2,4,9,Oct,Returning_Visitor,False,False
1,0,0,0,14,0,0.0995888003757543,0.104798769008988,0,0.124673001744553,2,2,4,1,Nov,Returning_Visitor,False,False
0,69.7762100512564,1,185.045125617887,40,1018.24716467125,0,0.0637881391367967,8.36308629292057,0.48797087065378,1,1,5,6,Dec,Returning_Visitor,True,False
0,0,3,227.691270323056,39,3032.44276695706,0.102957890271361,0.0749054850699679,8.91686343339626,0.584115676336199,3,3,4,7,Nov,Returning_Visitor,False,False
0,43.1497165761668,0,0,133,4372.06571146995,0,0.0104087829813317,10.6038710565549,0.167617259228465,3,4,5,3,May,Returning_Visitor,False,True
2,174.73165781993,0,142.658894869932,0,0,0,0.00689365074792872,58.9407397488175,0.0353254351995232,1,1,4,2,Nov,Returning_Visitor,False,True
7,436.459301071184,2,192.595508599522,57,3229.39646840358,0,0.00624680093038672,10.6907377476721,0,1,4,4,4,Sep,Returning_Visitor,False,False
2,362.805187497353,0,69.4124646248705,35,5.6005704477509,0.00981189111432271,0.0300134652204155,2.88648452148773,0,2,3,4,3,Mar,Returning_Visitor,False,False
3,0,0,0,91,2442.82620865487,0.0177311489124148,0.0513863642267423,11.5970896023282,0.213212325754326,2,4,7,2,Nov,New_Visitor,True,False
0,115.614545564622,0,0,5,0,0.126415211907166,0.164623080115127,5.28893232905616,0,5,1,6,5,Jul,Returning_Visitor,False,False
0,0,0,0,8,0,0.0775462887357926,0.115886501070407,0,0,2,1,1,8,Aug,Returning_Visitor,True,False
0,0,1,58.6316956255088,16,759.645481395792,0.0279526096258635,0.0627868674068362,2.02455641321716,0,1,3,9,4,May,Returning_Visitor,True,False
0,0,0,0,54,802.326323284439,0.0837368349680984,0.0983141299479699,9.74636004357974,0.0364584808594938,2,5,4,3,Nov,New_Visitor,False,False
2,0,2,202.641180090473,18,397.715731731199,0.036299218113989,0.0641956085926473,14.754737642729,0.0585511783829747,2,4,3,5,Sep,Returning_Visitor,False,False
0,0,0,0,3,0,0.0485042320137719,0.0894945970008684,13.5636266516668,0.268921939865929,3,6,6,6,Nov,Returning_Visitor,False,False
0,188.214675920123,0,37.3661124915237,0,0,0.00914716818810965,0.0231199908397661,65.0319645017728,0,4,2,5,11,Aug,Returning_Visitor,False,True
8,284.720131836539,2,225.419406659241,45,1319.47905819827,0.0174834877401658,0.0414919424426342,0,0.178888097763251,3,1,2,4,Dec,Returning_Visitor,False,True
2,0,2,328.735356033459,120,3792.54732109388,0,0,18.2564153514856,0.465145978475602,1,1,5,5,Mar,Returning_Visitor,False,False
4,52.7157622375985,1,0,55,3151.95548755333,0,0,60.1090144130631,0.0189675207224615,2,3,6,1,Mar,Returning_Visitor,True,True
7,239.520229508547,0,0,31,1642.7211596593,0.0826405304288475,0.110369029127825,8.16766195425444,0.45073845009107,3,5,6,1,Dec,Returning_Visitor,True,False
2,148.722786024947,1,85.7982423793201,43,2546.3357032662,0,0,0,0.170422788235154,1,1,1,12,Mar,Returning_Visitor,True,False
0,145.387184194122,4,206.429132842429,0,0,0,0,0,0.264986451152978,1,1,4,1,Dec,Returning_Visitor,False,False
5,72.5859595694215,0,153.220692972944,85,2911.28131737117,0,0.0108444533444035,9.07651837699575,0,2,3,1,1,May,Returning_Visitor,False,False
5,380.695556547147,0,0,46,1660.95409817168,0,0,11.4159862435755,0.150683595470601,1,4,6,1,Aug,Returning_Visitor,False,False
5,230.820245206888,0,78.002993453451,12,40.7546655124195,0.108678111950308,0.1230891258808,5.41558699436465,0,2,2,1,6,June,New_Visitor,False,False
1,0,0,0,0,0,0.0574580884235615,0.0800247872287191,0,0.24209760100396,3,2,1,10,Nov,Returning_Visitor,False,False
5,216.441443581194,1,8.34780844690037,58,2412.21306607092,0,0,0,0.103258279418226,1,4,3,6,Jul,Returning_Visitor,False,False
4,0,0,0,38,2271.76719100944,0.0748020237068007,0.0896341404789231,4.6040015746887,0.365273158294724,3,3,1,9,Mar,Returning_Visitor,False,False
3,0,2,19.3546980691239,12,0,0.145257262632087,0.149415303743549,0,0.49162859597081,1,1,3,4,May,Returning_Visitor,False,False
1,0,0,0,0,0,0.0115694647944508,0.0258500658435341,6.6627067160683,0.301078519841511,1,1,1,12,Mar,Returning_Visitor,True,False
4,215.199422725612,0,0,54,2360.54392876741,0.0690528460826719,0.0707331530337781,3.33636149201166,0.368941674772878,2,3,1,1,Mar,New_Visitor,False,False
2,0,0,0,0,0,0.0177923791602286,0.0486897719777201,0,0.422797208903512,2,4,3,6,Mar,Returning_Visitor,False,False
0,0,0,0,0,0,0.0115393701096255,0.0410134388244876,38.107046375227,0.0523996031217144,3,2,2,5,Nov,Returning_Visitor,False,True
8,401.868062176815,3,204.019860883017,0,472.846158706258,0,0,11.2637904154036,0.106381511543549,1,4,5,1,May,Returning_Visitor,True,False
2,111.854292312914,1,156.031251342933,67,2862.29262935878,0,0,11.5075015018484,0.345529667636821,2,1,1,1,Feb,Returning_Visitor,False,False
5,0,0,0,12,0,0.0132570139500309,0.0467770183277068,6.39936732923863,0,2,6,3,1,Dec,Returning_Visitor,False,False
2,136.185939799704,0,0,0,0,0,0.0204164098695379,3.82472707637308,0.0360733870735375,2,3,6,7,Mar,Returning_Visitor,False,False
1,35.1221981871938,1,174.141815939977,8,155.734423617463,0.018447770236241,0.0294118971447573,0,0,3,3,4,6,May,Returning_Visitor,False,False
1,36.6502405863161,0,0,0,1297.48890896619,0.0940314669169172,0.123372451207728,0,0,1,2,1,4,Jul,Returning_Visitor,True,False
2,0,0,0,0,0,0.058000977293342,0.0742381846634997,2.1708026902067,0.220499779187603,2,2,1,11,Dec,Returning_Visitor,False,False
5,468.534366786179,0,0,0,0,0,0,0,0.127016973531291,2,2,4,8,Sep,Returning_Visitor,False,False
1,332.646739619565,0,24.4249099758276,37,2347.35908658259,0,0.0172875977010532,96.0378906567386,0.122852224714757,3,2,7,3,Nov,Returning_Visitor,False,True
5,271.630905142098,3,334.67897913701,40,1775.66396124452,0,0.0098448237200327,0,0.0321273148728809,3,3,2,1,Dec,Returning_Visitor,False,True
5,0,1,116.732974365644,57,1521.33518224649,0,0.00721293269571892,0,0.0354575770354648,2,1,1,1,Dec,Returning_Visitor,False,True
2,20.0845198444419,1,0.00748077213539844,70,1740.09565195577,0,0,0,0,3,4,3,1,Dec,Returning_Visitor,False,False
3,88.3644578551891,0,8.67004686698076,121,3575.26804004647,0.0228263327483082,0.0577464306174505,16.299557164345,0.155178337864517,1,3,2,8,Aug,Returning_Visitor,True,False
1,73.1882409193105,0,137.055845506179,111,4110.94289850767,0.0089262121655453,0.0179567342606612,3.6813489846039,0,2,1,1,4,May,Returning_Visitor,True,False
5,69.0030608034597,0,57.2230015208827,0,0,0.120585380723854,0.108744679525469,0,0.234382068321193,2,4,6,4,Nov,Returning_Visitor,False,False
6,125.761535573749,1,27.0168619267832,44,1607.62471786954,0.0698113057692733,0.109088189640091,0,0.371969878510956,2,3,2,4,Jul,Returning_Visitor,False,False
0,0,0,0,55,3555.17600144587,0,0.0139102788069838,0,0.109853472138148,2,3,3,4,Dec,Returning_Visitor,False,False
6,288.795381058061,0,66.4469339438013,47,2009.79986445358,0.00290264927859097,0.00889661787117738,0,0.105028106019004,1,1,2,1,Nov,Returning_Visitor,False,False
3,202.422664513178,0,0,50,1129.97905774169,0,0.000849269618170258,10.9191426263096,0.142128384973663,2,1,4,6,May,Returning_Visitor,False,False
0,0,0,0,0,0,0.0631563255849558,0.0996243313023066,14.5945315177569,0.811165860870229,2,2,1,7,Sep,Returning_Visitor,False,False
2,72.4662679463154,1,0,28,223.509696531116,0,0.0125099575323634,0,0,1,2,2,7,Sep,Returning_Visitor,False,False
3,18.6683660159298,3,207.009538843311,69,2703.13645149705,0,0,10.0336480807693,0,3,3,4,5,May,Returning_Visitor,False,False
9,551.633219199926,2,0,22,775.463688953354,0.0690945538302439,0.0564379879141649,3.60834740704366,0,3,3,7,1,May,Returning_Visitor,False,False
8,257.621540030924,0,66.144002759572,37,1765.99921065224,0.0799172327058083,0.0973765580514306,4.21619227291407,0.181260043200497,2,3,2,4,Nov,Returning_Visitor,False,False
5,179.963144971332,0,166.163401827736,0,0,0.0075359411935087,0.0353983357251002,0,0.39436057942537,2,3,3,3,Mar,Returning_Visitor,False,False
4,67.7312698730515,1,0,16,2334.81464871474,0.0321213607597386,0.0463727891308194,0.00550573688904366,0,2,5,5,3,Dec,New_Visitor,False,False
2,43.56418527682,1,151.573040999478,17,2293.19287604415,0,0,0,0,1,4,1,1,Dec,Returning_Visitor,False,False
2,308.984756136304,1,51.8728794615113,42,1126.32581960983,0.0253812778937114,0.0405102815762121,0,0.238875904765831,1,1,1,1,Aug,Returning_Visitor,False,False
0,196.763402184431,1,172.405278777793,12,1775.04722917133,0,0,0,0,2,3,3,1,Jul,Returning_Visitor,True,False
1,117.237042596655,0,7.07882648482083,27,1172.00454765993,0.0574338457227227,0.0818645702759445,11.9445137736971,0,1,4,1,7,May,Returning_Visitor,True,False
7,151.251650269803,3,231.65331925805,123,4821.55289775616,0.0195372273968713,0.0155628414559889,5.93786037126017,0,4,1,4,5,Nov,New_Visitor,False,False
0,37.4072682638999,0,0,25,0,0.0583036813307126,0.109259840827053,0,0,2,4,1,3,May,New_Visitor,False,False
4,111.680984225722,1,168.914670240583,25,763.326046151552,0,0.0607449696736715,7.30402146932663,0.212520802156464,1,1,6,4,May,New_Visitor,False,False
1,212.358579154649,0,40.8542416813627,0,1009.05109428616,0.0130373608301876,0.0525851030552349,0,0,2,3,9,5,Dec,Returning_Visitor,False,False
7,373.203802435988,1,0,64,3527.56605000086,0,0.027343158778941,5.70550069097916,0.474810855868953,3,3,1,4,May,Returning_Visitor,False,False
4,103.426012491374,0,0,7,0,0,0.0402518906316077,12.9207038195585,0.127806495280808,1,2,5,1,May,Returning_Visitor,True,False
1,122.029644356442,0,0,28,3617.92892037323,0,0,0,0.081874595782561,2,1,2,8,Jul,Returning_Visitor,False,False
1,78.5240877990361,2,82.9220145604242,32,1886.21572306517,0,0.00198748396706224,9.62019450481663,0.126107561109528,2,2,8,3,Mar,Returning_Visitor,True,False
0,21.8042881921936,0,0,5,444.234751533328,0,0.0304196124227067,12.6497252938495,0.133693242779068,2,1,3,5,Nov,Returning_Visitor,False,False
3,262.905394534688,0,75.942786835808,24,310.559988534982,0.0190390287996241,0.0373528966166299,0,0,3,4,1,10,May,Returning_Visitor,False,False
2,33.7750030560998,0,0,0,0,0.0447489165595578,0.0731909424947003,0,0.0647734347214354,1,1,7,1,Nov,Returning_Visitor,False,False
1,391.443009658616,0,42.9919609121726,123,5460.77294158211,0,0,1.01093185058149,0,3,6,1,6,Dec,Returning_Visitor,False,False
8,0,3,299.738892975404,96,3484.87647717451,0.0181470208837196,0.0337085714889834,0,0,2,3,1,2,Mar,New_Visitor,True,True
0,101.107081231913,0,72.8977582915761,0,0,0.0907947687040103,0.149303925343483,0,0,2,3,5,13,Nov,Returning_Visitor,False,False
1,46.9064639517035,0,0,0,0,0.0949073303950304,0.0907292706107051,0,0.0638552123196012,4,4,6,6,Dec,Returning_Visitor,False,False
1,87.6118104541618,1,0,28,1156.46162626035,0.0862548436470235,0.126456977107857,1.66387316211626,0.253338797626178,3,6,1,1,Nov,Returning_Visitor,False,False
6,194.119398300129,2,109.200724977495,75,2640.12029008175,0.0489267196786448,0.0324965400083238,17.1963641021489,0,2,3,4,3,May,Returning_Visitor,False,False
1,142.821136230293,1,0,0,0,0.0427223628513336,0.0671850780679839,0,0.242388036917654,2,3,5,7,Dec,Returning_Visitor,False,False
3,0,2,307.803770434378,94,3316.82464173786,0.0147941391440817,0.0299083098168206,33.4238741519034,0,3,3,1,1,May,Returning_Visitor,False,True
1,6.47401591110378,0,129.495917455564,0,0,0.0983259268780929,0.143204465409348,5.8085525639112,0,1,2,3,6,May,New_Visitor,False,False
9,510.61776090705,1,106.378721571869,115,4458.60143974212,0,0,0,0.0827806870159337,1,2,1,3,Nov,Returning_Visitor,False,False
6,0,1,79.1384128170936,24,745.541976588407,0.0219498733608741,0.0348267232922616,1.32904948841613,0,2,1,1,1,Nov,Returning_Visitor,True,True
2,27.2325548314054,1,0,99,3209.30800506039,0.0272102784368833,0.0375596739496947,10.4688049011474,0,1,1,3,4,Nov,Returning_Visitor,False,False
4,225.523228173199,2,89.4104102973219,87,4646.90108437724,0,0.0197139473731028,40.2296404063096,0.170747753813732,1,1,1,1,Nov,Returning_Visitor,True,True
